ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,period,sjy,dd,dd_sum,cdd_sum,cdd_sumfall,DI,per,elev,siteyear,Tmean,cdd_seas,Cdd_siteave,Cdd_july_siteave,spsiteyear,doy_adult,gdd_adult,elevation,elev.lab
160,Camnula pellucida,0,0,0,0,3,6,9,2011,A1,resurvey,A1_160_2011,3.04404226201179,3.04404226201179,88.1418342074078,88.1418342074078,1.3333333333333333,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Camnula pellucida,210,398.1418342074078,2195,2195m
167,Camnula pellucida,0,0,0,0,3,1,4,2011,A1,resurvey,A1_167_2011,5.90645718172681,5.90645718172681,118.32104675619,118.32104675619,1.75,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Camnula pellucida,210,398.1418342074078,2195,2195m
174,Camnula pellucida,0,0,0,4,2,0,6,2011,A1,resurvey,A1_174_2011,5.21562307590115,5.21562307590115,144.384001643826,144.384001643826,2.6666666666666665,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Camnula pellucida,210,398.1418342074078,2195,2195m
207,Camnula pellucida,6,5,1,0,0,0,12,2011,A1,resurvey,A1_207_2011,8.965495525,8.965495525,379.119756052951,379.119756052951,5.416666666666667,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Camnula pellucida,210,398.1418342074078,2195,2195m
215,Camnula pellucida,19,5,0,0,0,0,24,2011,A1,resurvey,A1_215_2011,7.747286255,7.747286255,438.89652564448,438.89652564448,5.791666666666667,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Camnula pellucida,210,398.1418342074078,2195,2195m
225,Camnula pellucida,16,0,0,0,0,0,16,2011,A1,resurvey,A1_225_2011,6.00412624209941,6.00412624209941,513.301539700533,513.301539700533,6,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Camnula pellucida,210,398.1418342074078,2195,2195m
245,Camnula pellucida,14,0,0,0,0,0,14,2011,A1,resurvey,A1_245_2011,6.59887139454205,0,670.055077593507,687.635732128049,6,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Camnula pellucida,210,398.1418342074078,2195,2195m
168,Chloealtis abdominalis,0,0,1,4,1,0,6,2007,A1,resurvey,A1_168_2007,7.15,7.15,192.860642148565,192.860642148565,3,2,2195,A12007,13.791929347826088,871.2483372145462,482.5113304818944,171.84533946465416,A12007Chloealtis abdominalis,203,522.860642148565,2195,2195m
182,Chloealtis abdominalis,0,3,2,0,0,0,5,2007,A1,resurvey,A1_182_2007,11.05,11.05,326.873433377328,326.873433377328,4.6,2,2195,A12007,13.791929347826088,871.2483372145462,482.5113304818944,171.84533946465416,A12007Chloealtis abdominalis,203,522.860642148565,2195,2195m
196,Chloealtis abdominalis,1,1,0,1,0,0,3,2007,A1,resurvey,A1_196_2007,13,13,442.896526837761,442.896526837761,4.666666666666667,2,2195,A12007,13.791929347826088,871.2483372145462,482.5113304818944,171.84533946465416,A12007Chloealtis abdominalis,203,522.860642148565,2195,2195m
204,Chloealtis abdominalis,2,1,0,0,0,0,3,2007,A1,resurvey,A1_204_2007,11.85,11.85,531.546526837761,531.546526837761,5.666666666666667,2,2195,A12007,13.791929347826088,871.2483372145462,482.5113304818944,171.84533946465416,A12007Chloealtis abdominalis,203,522.860642148565,2195,2195m
211,Chloealtis abdominalis,4,0,0,0,0,0,4,2007,A1,resurvey,A1_211_2007,9.65,9.65,585.916526837761,585.916526837761,6,2,2195,A12007,13.791929347826088,871.2483372145462,482.5113304818944,171.84533946465416,A12007Chloealtis abdominalis,203,522.860642148565,2195,2195m
218,Chloealtis abdominalis,3,0,0,0,0,0,3,2007,A1,resurvey,A1_218_2007,11.35,11.35,646.366526837761,646.366526837761,6,2,2195,A12007,13.791929347826088,871.2483372145462,482.5113304818944,171.84533946465416,A12007Chloealtis abdominalis,203,522.860642148565,2195,2195m
229,Chloealtis abdominalis,8,0,0,0,0,0,8,2007,A1,resurvey,A1_229_2007,8.55,8.55,754.916526837761,754.916526837761,6,2,2195,A12007,13.791929347826088,871.2483372145462,482.5113304818944,171.84533946465416,A12007Chloealtis abdominalis,203,522.860642148565,2195,2195m
224,Chloealtis abdominalis,1,1,0,0,0,3,5,2008,A1,resurvey,A1_224_2008,6.53304359122827,6.53304359122827,575.45786514291,575.45786514291,2.8,2,2195,A12008,11.661195652173912,698.3408488761904,443.3263970839354,184.04835147112553,A12008Chloealtis abdominalis,NA,NA,2195,2195m
163,Chloealtis abdominalis,0,0,0,2,2,0,4,2009,A1,resurvey,A1_163_2009,1.69882687983141,1.69882687983141,114.63781564,114.63781564,2.5,2,2195,A12009,11.763989266587123,546.664954599874,333.8002900850302,119.51438810609704,A12009Chloealtis abdominalis,NA,NA,2195,2195m
174,Chloealtis abdominalis,0,0,1,0,2,0,3,2009,A1,resurvey,A1_174_2009,5.16797674660923,5.16797674660923,153.566113496283,153.566113496283,2.6666666666666665,2,2195,A12009,11.763989266587123,546.664954599874,333.8002900850302,119.51438810609704,A12009Chloealtis abdominalis,NA,NA,2195,2195m
195,Chloealtis abdominalis,0,5,0,3,0,0,8,2009,A1,resurvey,A1_195_2009,8.2532953584919,8.2532953584919,281.797467632803,281.797467632803,4.25,2,2195,A12009,11.763989266587123,546.664954599874,333.8002900850302,119.51438810609704,A12009Chloealtis abdominalis,NA,NA,2195,2195m
227,Chloealtis abdominalis,3,1,0,0,0,0,4,2009,A1,resurvey,A1_227_2009,4.42701561505287,4.42701561505287,461.008253426403,461.008253426403,5.75,2,2195,A12009,11.763989266587123,546.664954599874,333.8002900850302,119.51438810609704,A12009Chloealtis abdominalis,NA,NA,2195,2195m
168,Chloealtis abdominalis,0,0,0,2,5,0,7,2010,A1,resurvey,A1_168_2010,4.69660547002866,4.69660547002866,124.953208102286,124.953208102286,2.2857142857142856,2,2195,A12010,11.887217189300907,612.2753855720646,368.39309663688516,143.69185750253456,A12010Chloealtis abdominalis,223,454.953208102286,2195,2195m
176,Chloealtis abdominalis,0,1,1,1,0,0,3,2010,A1,resurvey,A1_176_2010,6.56648826496346,6.56648826496346,168.015116400757,168.015116400757,4,2,2195,A12010,11.887217189300907,612.2753855720646,368.39309663688516,143.69185750253456,A12010Chloealtis abdominalis,223,454.953208102286,2195,2195m
183,Chloealtis abdominalis,0,0,1,5,2,0,8,2010,A1,resurvey,A1_183_2010,5.27947201976033,5.27947201976033,213.684508245887,213.684508245887,2.875,2,2195,A12010,11.887217189300907,612.2753855720646,368.39309663688516,143.69185750253456,A12010Chloealtis abdominalis,223,454.953208102286,2195,2195m
190,Chloealtis abdominalis,2,0,0,3,0,0,5,2010,A1,resurvey,A1_190_2010,3.53252985840927,3.53252985840927,241.560863774327,241.560863774327,4.2,2,2195,A12010,11.887217189300907,612.2753855720646,368.39309663688516,143.69185750253456,A12010Chloealtis abdominalis,223,454.953208102286,2195,2195m
209,Chloealtis abdominalis,2,5,1,0,0,0,8,2010,A1,resurvey,A1_209_2010,8.70063643757375,8.70063643757375,389.644234579265,389.644234579265,5.125,2,2195,A12010,11.887217189300907,612.2753855720646,368.39309663688516,143.69185750253456,A12010Chloealtis abdominalis,223,454.953208102286,2195,2195m
226,Chloealtis abdominalis,4,0,0,0,0,0,4,2010,A1,resurvey,A1_226_2010,5.39109938199955,5.39109938199955,507.872085620736,507.872085620736,6,2,2195,A12010,11.887217189300907,612.2753855720646,368.39309663688516,143.69185750253456,A12010Chloealtis abdominalis,223,454.953208102286,2195,2195m
231,Chloealtis abdominalis,4,0,0,0,0,0,4,2010,A1,resurvey,A1_231_2010,7.16597848104575,7.16597848104575,540.188339891124,540.188339891124,6,2,2195,A12010,11.887217189300907,612.2753855720646,368.39309663688516,143.69185750253456,A12010Chloealtis abdominalis,223,454.953208102286,2195,2195m
174,Chloealtis abdominalis,0,0,3,2,0,0,5,2011,A1,resurvey,A1_174_2011,5.21562307590115,5.21562307590115,144.384001643826,144.384001643826,3.6,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Chloealtis abdominalis,219,444.38400164382597,2195,2195m
181,Chloealtis abdominalis,0,5,2,1,0,0,8,2011,A1,resurvey,A1_181_2011,8.19676433,8.19676433,193.127370728125,193.127370728125,4.5,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Chloealtis abdominalis,219,444.38400164382597,2195,2195m
189,Chloealtis abdominalis,0,7,3,0,0,0,10,2011,A1,resurvey,A1_189_2011,7.116182885,7.116182885,249.654726046105,249.654726046105,4.7,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Chloealtis abdominalis,219,444.38400164382597,2195,2195m
195,Chloealtis abdominalis,0,6,3,0,0,0,9,2011,A1,resurvey,A1_195_2011,6.615199245,6.615199245,285.963676223008,285.963676223008,4.666666666666667,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Chloealtis abdominalis,219,444.38400164382597,2195,2195m
203,Chloealtis abdominalis,0,1,3,2,0,0,6,2011,A1,resurvey,A1_203_2011,6.41214977769139,6.41214977769139,345.335030182693,345.335030182693,3.8333333333333335,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Chloealtis abdominalis,219,444.38400164382597,2195,2195m
207,Chloealtis abdominalis,1,2,0,0,0,0,3,2011,A1,resurvey,A1_207_2011,8.965495525,8.965495525,379.119756052951,379.119756052951,5.333333333333333,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Chloealtis abdominalis,219,444.38400164382597,2195,2195m
215,Chloealtis abdominalis,3,0,0,0,0,0,3,2011,A1,resurvey,A1_215_2011,7.747286255,7.747286255,438.89652564448,438.89652564448,6,2,2195,A12011,12.603228092024457,670.0550775935069,399.80317666502214,133.44291658597038,A12011Chloealtis abdominalis,219,444.38400164382597,2195,2195m
241,Melanoplus dawsoni,4,0,0,0,0,0,4,1958,A1,initial,A1_241_1958,8.595,8.595,751.730607837396,751.730607837396,6,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus dawsoni,NA,NA,2195,2195m
175,Melanoplus boulderensis,16,7,1,0,0,0,24,1958,A1,initial,A1_175_1958,5.81941710221001,5.81941710221001,233.903373511713,233.903373511713,5.625,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus boulderensis,NA,NA,2195,2195m
183,Melanoplus boulderensis,7,1,1,0,0,0,9,1958,A1,initial,A1_183_1958,7.875,7.875,292.973497714442,292.973497714442,5.666666666666667,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus boulderensis,NA,NA,2195,2195m
210,Melanoplus boulderensis,24,0,0,0,0,0,24,1958,A1,initial,A1_210_1958,11.875,11.875,470.656265022126,470.656265022126,6,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus boulderensis,NA,NA,2195,2195m
241,Melanoplus boulderensis,15,0,0,0,0,0,15,1958,A1,initial,A1_241_1958,8.595,8.595,751.730607837396,751.730607837396,6,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus boulderensis,NA,NA,2195,2195m
149,Melanoplus boulderensis,0,0,0,1,6,8,15,1959,A1,initial,A1_149_1959,1.93671511865541,1.93671511865541,61.6376418798771,61.6376418798771,1.5333333333333334,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
160,Melanoplus boulderensis,0,0,2,6,2,0,10,1959,A1,initial,A1_160_1959,8.235,8.235,116.988340570368,116.988340570368,3,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
167,Melanoplus boulderensis,0,6,9,0,0,0,15,1959,A1,initial,A1_167_1959,7.735,7.735,180.633340570368,180.633340570368,4.4,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
174,Melanoplus boulderensis,5,9,0,0,0,0,14,1959,A1,initial,A1_174_1959,11.235,11.235,229.43788844156,229.43788844156,5.357142857142857,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
183,Melanoplus boulderensis,23,3,0,0,0,0,26,1959,A1,initial,A1_183_1959,8.375,8.375,280.925508188017,280.925508188017,5.884615384615385,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
195,Melanoplus boulderensis,11,0,0,0,0,0,11,1959,A1,initial,A1_195_1959,9.375,9.375,371.337942345603,371.337942345603,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
202,Melanoplus boulderensis,24,2,0,0,0,0,26,1959,A1,initial,A1_202_1959,8.375,8.375,416.29738610315,416.29738610315,5.923076923076923,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
209,Melanoplus boulderensis,15,0,0,0,0,0,15,1959,A1,initial,A1_209_1959,12.875,12.875,486.42238610315,486.42238610315,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
216,Melanoplus boulderensis,12,0,0,0,0,0,12,1959,A1,initial,A1_216_1959,8.095,8.095,545.42738610315,545.42738610315,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
223,Melanoplus boulderensis,13,0,0,0,0,0,13,1959,A1,initial,A1_223_1959,12.595,12.595,602.331444425441,602.331444425441,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
230,Melanoplus boulderensis,5,0,0,0,0,0,5,1959,A1,initial,A1_230_1959,12.095,12.095,653.098693582466,653.098693582466,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
237,Melanoplus boulderensis,20,0,0,0,0,0,20,1959,A1,initial,A1_237_1959,5.595,5.595,700.546819563197,700.546819563197,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
243,Melanoplus boulderensis,6,0,0,0,0,0,6,1959,A1,initial,A1_243_1959,8.595,8.595,751.815084657184,751.815084657184,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
250,Melanoplus boulderensis,5,0,0,0,0,0,5,1959,A1,initial,A1_250_1959,13.01,0,751.815084657184,814.141921620871,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
257,Melanoplus boulderensis,7,0,0,0,0,0,7,1959,A1,initial,A1_257_1959,8.51,0,751.815084657184,866.365769787682,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus boulderensis,179,241.6376418798771,2195,2195m
175,Melanoplus sanguinipes,0,0,4,2,1,2,9,1958,A1,initial,A1_175_1958,5.81941710221001,5.81941710221001,233.903373511713,233.903373511713,2.888888888888889,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus sanguinipes,NA,NA,2195,2195m
210,Melanoplus sanguinipes,65,13,8,0,0,0,86,1958,A1,initial,A1_210_1958,11.875,11.875,470.656265022126,470.656265022126,5.662790697674419,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus sanguinipes,NA,NA,2195,2195m
241,Melanoplus sanguinipes,15,2,0,0,0,0,17,1958,A1,initial,A1_241_1958,8.595,8.595,751.730607837396,751.730607837396,5.882352941176471,1,2195,A11958,11.913614130434782,761.4365031104185,327.2782187321655,96.30260836721507,A11958Melanoplus sanguinipes,NA,NA,2195,2195m
174,Melanoplus sanguinipes,0,1,1,7,4,1,14,1959,A1,initial,A1_174_1959,11.235,11.235,229.43788844156,229.43788844156,2.7857142857142856,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
183,Melanoplus sanguinipes,3,0,2,26,15,9,55,1959,A1,initial,A1_183_1959,8.375,8.375,280.925508188017,280.925508188017,2.6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
195,Melanoplus sanguinipes,12,7,7,3,6,1,36,1959,A1,initial,A1_195_1959,9.375,9.375,371.337942345603,371.337942345603,4.361111111111111,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
202,Melanoplus sanguinipes,41,12,17,10,2,0,82,1959,A1,initial,A1_202_1959,8.375,8.375,416.29738610315,416.29738610315,4.975609756097561,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
209,Melanoplus sanguinipes,15,0,0,0,0,0,15,1959,A1,initial,A1_209_1959,12.875,12.875,486.42238610315,486.42238610315,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
216,Melanoplus sanguinipes,35,8,2,2,0,0,47,1959,A1,initial,A1_216_1959,8.095,8.095,545.42738610315,545.42738610315,5.617021276595745,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
223,Melanoplus sanguinipes,31,4,1,4,0,0,40,1959,A1,initial,A1_223_1959,12.595,12.595,602.331444425441,602.331444425441,5.55,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
230,Melanoplus sanguinipes,9,5,3,0,0,0,17,1959,A1,initial,A1_230_1959,12.095,12.095,653.098693582466,653.098693582466,5.352941176470588,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
237,Melanoplus sanguinipes,49,7,3,1,0,0,60,1959,A1,initial,A1_237_1959,5.595,5.595,700.546819563197,700.546819563197,5.733333333333333,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
243,Melanoplus sanguinipes,20,2,0,0,0,0,22,1959,A1,initial,A1_243_1959,8.595,8.595,751.815084657184,751.815084657184,5.909090909090909,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
250,Melanoplus sanguinipes,26,0,0,0,0,0,26,1959,A1,initial,A1_250_1959,13.01,0,751.815084657184,814.141921620871,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
257,Melanoplus sanguinipes,15,0,0,0,0,0,15,1959,A1,initial,A1_257_1959,8.51,0,751.815084657184,866.365769787682,6,1,2195,A11959,12.048940217391305,751.8150846571838,322.72460554716326,112.7402459069191,A11959Melanoplus sanguinipes,209,449.43788844156,2195,2195m
